time_index,mean,std,rms,max,anomaly_iforest,anomaly_autoencoder
736,-0.11539154663085938,0.09209441172696602,0.1483404144882865,0.654,0,0
737,-0.115532470703125,0.09078831553045985,0.14757797400237113,0.562,0,0
738,-0.11641050415039063,0.09136567081047453,0.14869225398541672,0.586,0,0
739,-0.11559044799804688,0.09284629833565408,0.1489737576308206,0.591,0,0
740,-0.11563629150390625,0.09303891927010838,0.14916871007333074,0.583,0,0
741,-0.11679522094726563,0.09108975195703473,0.14879266475932756,0.564,0,0
742,-0.11565799560546874,0.09130059623146278,0.14801403977068622,0.598,0,0
743,-0.11570867309570312,0.09149820320351358,0.14825957504666462,0.637,0,0
744,-0.11691907348632813,0.09156296358730194,0.14929565882468412,0.491,0,0
745,-0.11551828002929687,0.09211799479280068,0.14846610129468132,0.562,0,0
746,-0.11536964111328125,0.09196831203799608,0.14826673236360627,0.469,0,0
747,-0.11678035888671874,0.0930674942605309,0.15006824281786407,0.562,0,0
748,-0.11536329345703125,0.09118579871099336,0.14778447598707192,0.708,0,0
749,-0.115565234375,0.09179427060765766,0.1483259063667292,0.615,0,0
750,-0.11663062133789062,0.09080961667272887,0.14849238045921198,0.442,0,0
751,-0.11542484741210937,0.09173941952844483,0.14813555574944615,0.608,0,0
752,-0.11505115356445311,0.0914198943638327,0.14762539841794378,0.63,0,0
753,-0.11650706176757814,0.09117740066357571,0.14872497337804041,0.962,0,0
754,-0.11591542358398438,0.09151753163988749,0.14841540384471105,0.513,0,0
755,-0.11494398803710937,0.09181918538631037,0.14787625080782416,0.623,0,0
756,-0.11656505737304687,0.0909325846235677,0.14858511851820275,0.557,0,0
757,-0.11570168457031249,0.0913986848490238,0.14820821469251882,0.537,0,0
758,-0.11538616943359374,0.09165019903545862,0.1481493657438752,0.569,0,0
759,-0.11645890502929687,0.09052349546299734,0.1481500494090116,0.635,0,0
760,-0.11530239868164062,0.09178551669735298,0.14807502756319782,0.581,0,0
761,-0.11553718261718748,0.09125368013610888,0.14790343566576905,0.579,0,0
762,-0.11630916137695313,0.09095648879318818,0.14832756399757624,0.596,0,0
763,-0.11602734985351562,0.09204306282690122,0.148834383706163,0.547,0,0
764,-0.11568941040039063,0.09200063021895055,0.14854258539729834,0.518,0,0
765,-0.11606326293945313,0.09090347536161852,0.14809340374131946,0.588,0,0
766,-0.11512969360351563,0.09173386608323121,0.14790656162070356,0.615,0,0
767,-0.11601982421874998,0.09060980356832252,0.14788315576423525,0.54,0,0
768,-0.11618667602539062,0.09104059274224771,0.14829243962571553,0.645,0,0
769,-0.115637841796875,0.09171596581777958,0.14829023863035246,0.708,0,0
770,-0.11575825805664064,0.09156300723924489,0.14825360004241755,0.559,0,0
771,-0.11686340942382811,0.09153811053226943,0.14917082629891534,0.532,0,0
772,-0.11569967041015625,0.09118461272381337,0.14797599630817979,0.51,0,0
773,-0.11588663940429687,0.09145162253768195,0.14831719806366045,0.576,0,0
774,-0.11671010131835938,0.09198028830924812,0.14930169857870448,0.505,0,0
775,-0.11523558349609375,0.09193352833476956,0.14815543261843442,0.708,0,0
776,-0.11583345336914061,0.09211030240200108,0.1487140323218486,0.732,0,0
777,-0.11615117797851562,0.0916826262628517,0.14867851676983113,0.583,0,0
778,-0.11572855224609375,0.09135494434058747,0.14813873848471826,0.566,0,0
779,-0.11584763183593749,0.09112001761005391,0.1481097364894312,0.581,0,0
780,-0.11625776977539062,0.09102851498172398,0.14833428444775318,0.635,0,0
781,-0.11455368041992188,0.09243128017343587,0.1479439265039437,0.566,0,0
782,-0.11564496459960937,0.09207866498315612,0.14856116610495115,0.552,0,0
783,-0.11533767700195313,0.0922402749209707,0.14842418560763948,0.603,0,0
784,-0.11565669555664063,0.09122200634123194,0.14799455999738084,0.483,0,0
785,-0.1157076416015625,0.09201709827063702,0.14861521393021454,0.718,0,0
786,-0.11574060668945312,0.09110686949828263,0.14800626308488946,0.623,0,0
787,-0.11563937377929688,0.09176131004186296,0.14829775767981568,0.496,0,0
788,-0.11571279907226563,0.09097028794521307,0.1478977123111942,0.52,0,0
789,-0.11541575317382813,0.09161247061268551,0.14803446078805618,0.562,0,0
790,-0.11526602172851563,0.09231340178175704,0.1483852443176247,0.637,0,0
791,-0.11580182495117188,0.0921726906169075,0.14874682603543254,0.513,0,0
792,-0.1155712646484375,0.09157257911541883,0.14813037404544602,0.571,0,0
793,-0.11578896484375,0.09193739598059292,0.14864575309139974,0.684,0,0
794,-0.11655344848632812,0.09164327475627326,0.1489736083345792,0.583,0,0
795,-0.11609569702148438,0.09235814892795616,0.14907339032135916,0.588,0,0
796,-0.11515675659179689,0.09246781728309529,0.14847582504831988,0.698,0,0
797,-0.11585629882812501,0.09222377399632341,0.1487377807317031,0.552,0,0
798,-0.1159458251953125,0.09184065772785388,0.14868522470279916,0.562,0,0
799,-0.11565269165039063,0.0915401301257396,0.14820507220238338,0.618,0,0
800,-0.11552205200195312,0.09183376184610136,0.14832546905129648,0.503,0,0
801,-0.1155608642578125,0.09144358995379073,0.14815512916319595,0.664,0,0
802,-0.11551027221679688,0.09271697682526633,0.14890513646865258,0.598,0,0
803,-0.11568692626953125,0.09160008752512663,0.14820362138326204,0.627,0,0
804,-0.11575062255859375,0.09234846887276853,0.14885327785318236,0.535,0,0
805,-0.11607518310546874,0.0917906802101805,0.1486680249025256,0.535,0,0
806,-0.11555628662109374,0.09194476630656251,0.14841692044841323,0.51,0,0
807,-0.11518614501953124,0.09149908252998434,0.14779562416051462,0.532,0,0
808,-0.11545341796875,0.09169279826838053,0.14822538228197193,0.559,0,0
809,-0.11528582763671874,0.09223875170349423,0.14833371038381823,0.598,0,0
810,-0.1152500732421875,0.09162362878808586,0.1479463486623429,0.588,0,0
811,-0.11523508911132813,0.09154903678007073,0.14798311685714644,0.63,0,0
812,-0.11532472534179689,0.09067044556127712,0.14739642208316972,0.515,0,0
813,-0.11577581787109376,0.09052747465508687,0.14762815208849056,0.464,0,0
814,-0.11579882202148437,0.09223253269247358,0.14875501154816048,0.579,0,0
815,-0.11538412475585938,0.09200231902478145,0.14838958196547583,0.735,0,0
816,-0.11534402465820312,0.0916284955278931,0.1480955175490306,0.515,0,0
817,-0.11544019775390624,0.0912538590802295,0.1479261071985536,0.459,0,0
818,-0.11595155029296875,0.09203835246898122,0.14874209476269498,0.593,0,0
819,-0.11553574829101562,0.09231134688679431,0.14860060370875827,0.649,0,0
820,-0.11532567138671876,0.09195088897069201,0.14826193227367382,0.911,0,0
821,-0.11527636718749999,0.09151546919286502,0.14790819799517432,0.525,0,0
822,-0.11580892944335938,0.0925097442894344,0.14894360068597354,0.698,0,0
823,-0.11536901245117188,0.09185662099955699,0.1482349398961185,0.53,0,0
824,-0.11565421142578125,0.09130781874194133,0.14807378824470158,0.549,0,0
825,-0.11549547729492188,0.09134241420792863,0.1479695523465245,0.552,0,0
826,-0.11526194458007813,0.09268758154313177,0.14864705001208375,0.623,0,0
827,-0.11524813232421875,0.091830216061322,0.1481671501457871,0.769,0,0
828,-0.11545570068359376,0.09169712662623494,0.14819853898742663,0.527,0,0
829,-0.11561372680664063,0.09162428784561555,0.14825054915070746,0.664,0,0
830,-0.11560956420898437,0.09128939260006176,0.14810293478108894,0.625,0,0
831,-0.11554741210937501,0.09118562748655656,0.1480170423026069,0.591,0,0
832,-0.11552122802734377,0.091687664369199,0.14824997995000128,0.513,0,0
833,-0.1154721923828125,0.09264796198061442,0.14889608286873213,0.635,0,0
834,-0.11571954956054686,0.09157700815095669,0.14840222033461675,0.471,0,0
835,-0.11617914428710938,0.09139440321917539,0.14856776087541065,0.588,0,0
836,-0.11552625732421876,0.09105373313814652,0.14789867974466453,0.684,0,0
837,-0.11537815551757813,0.09104832012620666,0.1478374704521074,0.601,0,0
838,-0.11565725097656249,0.09263103155927271,0.1490132793474293,0.535,0,0
839,-0.11521510009765626,0.091665955094474,0.14806209214340724,0.552,0,0
840,-0.11561586914062501,0.09197942490904848,0.14842991543122927,0.476,0,0
841,-0.11559219970703125,0.09086068670551084,0.14772298318387084,0.618,0,0
842,-0.11584055786132813,0.09132040322157878,0.14828723724658374,0.544,0,0
843,-0.11541152343750001,0.09147876047095763,0.14810207051562657,0.557,0,0
844,-0.11572814331054687,0.0915032613351469,0.14834498632256168,0.618,0,0
845,-0.11597467041015624,0.09121442101205406,0.14833901860575313,0.623,0,0
846,-0.11541279907226562,0.0919750014754514,0.14836528150679928,0.659,0,0
847,-0.1156197509765625,0.09164701920645137,0.1482961288553956,0.591,0,0
848,-0.11790321655273438,0.09153988766132637,0.15015503708618474,0.574,0,0
849,-0.11591067504882813,0.09166496573675559,0.14858450510558194,0.662,0,0
850,-0.11748575439453125,0.09275362437065357,0.15053767563194262,0.632,0,0
851,-0.11493915405273437,0.09200538057009242,0.14807379341773863,0.552,0,0
852,-0.11600532226562502,0.09346020055982264,0.14982892193154154,0.601,0,0
853,-0.11609342041015625,0.0928162032460709,0.1493622050940159,0.603,0,0
854,-0.1156613037109375,0.09266621865275401,0.1490617029836528,0.671,0,0
855,-0.11574691162109375,0.09174247324171922,0.14848176317845244,0.649,0,0
856,-0.11548455810546875,0.09142432879331638,0.148141021227782,0.518,0,0
857,-0.11582836303710937,0.09218066732893984,0.14884696093485086,0.505,0,0
858,-0.11730619506835938,0.09169485108290436,0.14966008538019032,0.479,0,0
859,-0.11505470581054689,0.0916475854834742,0.14786923340156863,0.564,0,0
860,-0.11519624633789062,0.09214850405526391,0.1482951538487664,0.576,0,0
861,-0.1161425048828125,0.09340641521938822,0.14968590519766298,0.537,0,0
862,-0.11538027954101562,0.09296838517924551,0.14891512653484426,0.728,0,0
863,-0.11540559692382812,0.09178627728114783,0.14821072111282368,0.61,0,0
864,-0.11588981323242187,0.09152352314361668,0.14844970363074708,0.542,0,0
865,-0.11583944702148438,0.09190473276047983,0.14868517722856653,0.559,0,0
866,-0.11568046264648438,0.09137117556241428,0.1482493233419225,0.627,0,0
867,-0.1155658447265625,0.09100092719583644,0.14789132539949046,0.542,0,0
868,-0.11685128173828126,0.09165050675270225,0.1492578907272106,0.564,0,0
869,-0.11561502685546875,0.09174114098765758,0.14832550598294839,0.571,0,0
870,-0.11574611206054687,0.09183607106763056,0.14853374521642407,0.547,0,0
871,-0.11595850830078126,0.09266409939500653,0.14913518279259938,0.559,0,0
872,-0.11576206665039063,0.0918983317235779,0.1485587056755087,0.571,0,0
873,-0.11526932983398437,0.09194337185068197,0.14820457644172627,0.635,0,0
874,-0.11535859985351563,0.09146980968961252,0.14797611895507282,0.613,0,0
875,-0.11618358764648437,0.0907968599504957,0.14821073882079747,0.532,0,0
876,-0.1156697021484375,0.09234708638287206,0.14878619360912293,0.889,0,0
877,-0.11526923217773437,0.09207498372233752,0.14831351324700634,0.581,0,0
878,-0.11567396240234375,0.09228204089082688,0.14875384370854558,0.586,0,0
879,-0.11586721801757813,0.09196217954785768,0.14868796810478938,0.505,0,0
880,-0.11577398071289063,0.09223169231660333,0.1487514976823566,0.588,0,0
881,-0.11599675903320313,0.09197618910770329,0.14879278962498407,0.618,0,0
882,-0.11532015991210937,0.09085692110637948,0.14760646773643407,0.562,0,0
883,-0.11773963012695313,0.091526350659789,0.1498649031724268,0.54,0,0
884,-0.11461436157226562,0.09071010191120779,0.14688279747835808,0.676,0,0
885,-0.12289077148437501,0.09126157933572643,0.15483906439996922,0.718,0,0
886,-0.11538897705078124,0.09164037102301595,0.1480413121893551,0.759,0,0
887,-0.11534796142578124,0.09246180902163208,0.1485430129517284,0.596,0,0
888,-0.11605021362304688,0.09163694350302118,0.14856152312615958,0.498,0,0
889,-0.115174365234375,0.09127692020385123,0.14760437361690826,0.605,0,0
890,-0.11568373413085938,0.09103536037262142,0.14792296577100608,0.73,0,0
891,-0.11553023071289062,0.09058160501603851,0.14743480105709147,0.535,0,0
892,-0.1146633056640625,0.09180748666232011,0.14757231013557387,0.476,0,0
893,-0.1158280029296875,0.09035566074864318,0.14781424908947957,0.781,0,0
894,-0.1178489501953125,0.08998378037388803,0.14916126195454063,0.706,0,0
895,-0.1173033935546875,0.09058956297609952,0.14907753793544665,0.557,0,0
896,-0.11674639892578124,0.09079854449855883,0.1488036146155605,0.706,0,0
897,-0.11670792846679687,0.09091321927042599,0.14881653278755086,0.679,0,0
898,-0.11622658081054688,0.09088835499596641,0.14843910930459864,0.635,0,0
899,-0.11619845581054689,0.09072643889821,0.14827964050512826,0.496,0,0
900,-0.11590089721679689,0.09110027802881324,0.14820614513676153,0.569,0,0
901,-0.11667645874023437,0.0909183979095237,0.14873392189646945,0.552,0,0
902,-0.11589717407226563,0.09229147885598529,0.14908462126623157,0.74,0,0
903,-0.1159573486328125,0.09172366824029138,0.1487069075333911,0.605,0,0
904,-0.11699022216796875,0.09179150635068772,0.14957078479946326,0.586,0,0
905,-0.1158389404296875,0.0916625902039967,0.14856838423743415,0.579,0,0
906,-0.11555819091796875,0.09156415180299593,0.14830682488220367,0.588,0,0
907,-0.11690130615234375,0.09187029056325782,0.14955481634110054,0.623,0,0
908,-0.11558854370117187,0.09166553161334767,0.1484373024875331,0.527,0,0
909,-0.11535620727539063,0.09175364959732973,0.1482801027558688,0.547,0,0
910,-0.11628383789062499,0.09132162534662142,0.14869896363831653,0.618,0,0
911,-0.11553366088867188,0.09176521651453962,0.1484194553382419,0.535,0,0
912,-0.11563099365234375,0.09312269681830267,0.149395608255776,0.764,0,0
913,-0.11627320556640625,0.09118700255284339,0.14862197168086755,0.691,0,0
914,-0.11710447387695312,0.09151855445155102,0.14953562124210962,0.652,0,0
915,-0.11622103881835938,0.09176890690516434,0.14906345455095965,0.61,0,0
916,-0.11646494140625,0.09200707643265452,0.14938444702409723,0.632,0,0
917,-0.1065804443359375,0.09266594625682402,0.1443532210558504,0.75,0,0
918,-0.11479197998046875,0.09163821093868305,0.14778057175317502,0.579,0,0
919,-0.11644922485351562,0.09221130716734757,0.14951988276820438,0.635,0,0
920,-0.12367930908203126,0.09236302206569971,0.1568528473916342,0.632,0,0
921,-0.11583308105468751,0.09247382684560451,0.1491590083696993,0.64,0,0
922,-0.12037095336914064,0.09181347069563933,0.15260121843044072,0.835,0,0
923,-0.11632291259765626,0.09146424557041669,0.14872148274930674,0.703,0,0
924,-0.11611591796875,0.09156502867395555,0.14868622455218247,0.588,0,0
925,-0.1113889892578125,0.09076780483718408,0.14511572601888564,0.457,0,0
926,-0.115072607421875,0.09179685736861457,0.14802600834146618,0.608,0,0
927,-0.11561062622070312,0.091773949148556,0.14834017987741707,0.527,0,0
928,-0.11674324951171874,0.09232033931347394,0.14964124827745576,0.493,0,0
929,-0.11617129516601563,0.09116209140849744,0.1484497951116847,0.671,0,0
930,-0.11437217407226563,0.09240496717265952,0.14784491495541477,0.483,0,0
931,-0.116016455078125,0.09202263865686094,0.1488104355465001,0.439,0,0
932,-0.11631023559570312,0.09145583581455355,0.1487698533191177,0.642,0,0
933,-0.11605328979492188,0.09169947496951827,0.148664117863678,0.554,0,0
934,-0.11563746337890625,0.09128318852662434,0.14808206219375353,0.554,0,0
935,-0.11646233520507812,0.09272705674859599,0.1496304891065443,0.776,0,0
936,-0.11608496704101563,0.09101145988720782,0.14824461997757263,0.493,0,0
937,-0.11546534423828125,0.09099700350467732,0.14769049102815224,0.588,0,0
938,-0.11690733642578126,0.0920481552834504,0.1495844808760097,0.596,0,0
939,-0.11540006713867187,0.09300002022054667,0.1489054475360395,0.596,0,0
940,-0.1152188232421875,0.09249547746910247,0.14857620517807416,0.596,0,0
941,-0.11639932250976562,0.09250675548613847,0.14944028963032333,0.464,0,0
942,-0.11579977416992188,0.0917352885634371,0.14852453786626865,0.62,0,0
943,-0.11558741455078125,0.09259978565785318,0.14885018307665304,0.598,0,0
944,-0.11653333740234376,0.09157263687596433,0.14894824237381923,0.549,0,0
945,-0.11564141235351563,0.09229552202866936,0.14877849219557993,0.574,0,0
946,-0.11567745971679688,0.09296861910803034,0.1493414787546023,0.667,0,0
947,-0.11680192260742188,0.09193716903657194,0.14936177976196624,0.525,0,0
948,-0.11578052368164062,0.09289116594399222,0.14922871254782588,0.874,0,0
949,-0.11568774414062499,0.09180257122635793,0.14845072556212677,0.461,0,0
950,-0.11685552978515625,0.09238722546658419,0.14976791734193745,0.579,0,0
951,-0.11573431396484374,0.09182326777131626,0.1485449979994751,0.664,0,0
952,-0.11505191040039063,0.09275671363220522,0.14862883735239474,0.732,0,0
953,-0.11329525756835937,0.09193051360624865,0.14690654533663278,0.583,0,0
954,-0.11264608154296875,0.09152525961205274,0.14608753057449997,0.547,0,0
955,-0.11451488037109375,0.09168858385228967,0.1474168354166437,0.625,0,0
956,-0.11621621093750001,0.09138186562747655,0.14862791158969982,0.676,0,0
957,-0.12920564575195315,0.09244966590243468,0.16332788245207644,0.703,0,0
958,-0.11524767456054688,0.09339943189710495,0.14917498026662793,0.754,0,0
959,-0.11668047485351563,0.09233956281349853,0.14958990353463683,0.483,0,0
960,-0.11442506103515623,0.09132330354470167,0.1472310969137889,0.657,0,0
961,-0.12123619384765624,0.0915699574600804,0.15335978464826847,0.544,0,0
962,-0.11302239379882813,0.091899412073554,0.14668184333885093,0.532,0,0
963,-0.11448974609375,0.09213375848969113,0.1477559975996242,0.476,0,0
964,-0.11466141357421875,0.09296689554383473,0.14843866981446938,0.728,0,0
965,-0.11661038208007812,0.0923314969462079,0.14947354847301655,0.649,0,0
966,-0.11422612915039063,0.09284075515508897,0.14808126618604958,0.994,0,0
967,-0.11527490844726562,0.09254939129944154,0.1486526060038253,0.698,0,0
968,-0.11623072509765625,0.09284142066397161,0.14958357879760212,0.645,0,0
969,-0.11502373046875,0.09175443293470228,0.14801262660421016,0.571,0,0
970,-0.1134928955078125,0.09305350017088437,0.1477490492943451,0.632,0,0
971,-0.11635364379882812,0.09251162874354832,0.14946435646588038,0.569,0,0
972,-0.11531734619140625,0.09423511544128738,0.14978762553586286,0.627,0,0
973,-0.11514641113281252,0.09335950780603994,0.1491073417549732,0.774,0,0
974,-0.11630001220703125,0.09322926490872815,0.14989934546064987,0.547,0,0
975,-0.11391972045898437,0.09157714364945815,0.1471065056104587,0.562,0,0
976,-0.11480950927734375,0.09304411056006152,0.1486239496782694,0.645,0,0
977,-0.11547889404296875,0.0924004389383704,0.14865112300978528,0.588,0,0
978,-0.10827437744140625,0.0920382929282555,0.1441156335888878,0.708,0,0
979,-0.1137713134765625,0.0935364738982376,0.14816249859113992,0.52,0,0
980,-0.11750991821289063,0.09320383870117661,0.15081256788989744,0.486,0,0
981,-0.11364623413085936,0.09294287329040408,0.14768794676736938,0.569,0,0
982,-0.11394031372070312,0.093417580076785,0.14816931507216696,0.671,0,0
983,-0.11576748046874999,0.09297137383711289,0.14930772016306781,0.593,0,0
984,-0.11366942138671876,0.09239510938869015,0.14732640332340616,0.469,0,0
985,-0.11505296630859374,0.09191489831230115,0.14807645449886056,0.896,0,0
986,-0.11541229858398439,0.09264828609351289,0.14881415089825417,0.603,0,0
987,-0.11852678833007813,0.09218543886741445,0.15117436526937894,0.571,0,0
988,-0.115475634765625,0.09368521116701942,0.14956287075049376,0.486,0,0
989,-0.11357095947265625,0.09230895967402135,0.14745435602034618,0.593,0,0
990,-0.11485533447265625,0.0922846173900606,0.14817948060267888,0.625,0,0
991,-0.11709931640624999,0.09312236957032427,0.1504207437778826,0.676,0,0
992,-0.11625256958007812,0.09252909475596924,0.1493784988108477,0.583,0,0
993,-0.11503377685546876,0.09249714242160777,0.14855677650220658,0.593,0,0
994,-0.11585235595703125,0.09194478175044235,0.14872482216998004,0.674,0,0
995,-0.11610171508789063,0.09192900848515465,0.14886014351692953,0.554,0,0
996,-0.1138219482421875,0.0927370390980206,0.14783815807796957,0.713,0,0
997,-0.11578272705078124,0.09205217265426532,0.14860963173375732,0.645,0,0
998,-0.11522796630859375,0.0926213402479294,0.14877645863359795,0.627,0,0
999,-0.11558303833007812,0.09178472458868026,0.1482796938513247,0.52,0,0
1000,-0.11521286010742188,0.0916390868159277,0.14790053261434666,0.51,0,0
1001,-0.11599507446289062,0.09135572022560112,0.1484548520079987,0.557,0,0
1002,-0.11510958862304688,0.09151833339648277,0.14796926777315034,1.208,0,0
1003,-0.11483189697265625,0.09114900292737409,0.14741176642939985,0.63,0,0
1004,-0.11678665771484376,0.09162971650986793,0.14918773998789348,0.581,0,0
1005,-0.11573153686523437,0.0911590405884482,0.14807150724749485,0.833,0,0
1006,-0.115392333984375,0.09135375741111318,0.1479252653567313,1.05,0,0
1007,-0.11640620727539062,0.09171206823112087,0.14908518009538127,0.867,0,0
1008,-0.11496731567382812,0.09125719188724178,0.14759672458808448,0.566,0,0
1009,-0.11516587524414063,0.09259318103837544,0.1486566333367259,0.544,0,0
1010,-0.11541455688476562,0.09159290365006587,0.14815254954198734,0.659,0,0
1011,-0.11508001098632813,0.09263749187001176,0.14863809166462402,0.54,0,0
1012,-0.11515711059570313,0.09136003246715438,0.14780703798295575,0.701,0,0
1013,-0.11117947998046876,0.09207897315817758,0.14589939557918358,0.779,0,0
1014,-0.1147989013671875,0.0909065723605238,0.14730273231101,0.696,0,0
1015,-0.11356884155273438,0.09235449967929041,0.14727133470778123,0.583,0,0
1016,-0.11698670043945311,0.09176720305835995,0.14954644096932496,0.649,0,0
1017,-0.11542047119140625,0.09259730788201068,0.14893949314949648,0.798,0,0
1018,-0.11558619995117188,0.09239245507424025,0.14887800765502635,0.542,0,0
1019,-0.11618064575195314,0.09254370632988851,0.1494133013665254,0.544,0,0
1020,-0.11574159545898438,0.09109245674386163,0.14804846142372313,0.625,0,0
1021,-0.10871014404296875,0.09149244597048625,0.14411797162773887,0.503,0,0
1022,-0.11615275268554687,0.0931620587657126,0.14977045373589498,0.554,0,0
1023,-0.11594776000976562,0.09050511973995874,0.14795809522670678,0.571,0,0
1024,-0.11704293823242187,0.09187559287649677,0.14960487972603634,0.503,0,0
1025,-0.1159057861328125,0.0926444310104311,0.14931170411374844,0.894,0,0
1026,-0.1160513671875,0.09034262163802828,0.1478960283201381,0.503,0,0
1027,-0.11517472534179687,0.0915590897562186,0.14797395448130046,0.771,0,0
1028,-0.11630791015625,0.09131656552973227,0.14872691924728712,0.715,0,0
1029,-0.11555201416015624,0.09140968929247187,0.14821200421477126,0.576,0,0
1030,-0.11367901000976563,0.09170592726206811,0.14701985038582613,0.576,0,0
1031,-0.11640992431640626,0.09103289046901969,0.1485870469127572,0.598,0,0
1032,-0.11420305175781251,0.09193134172271131,0.1475301719504935,0.508,0,0
1033,-0.11963023071289063,0.09100203413006966,0.15145596761346983,0.581,0,0
1034,-0.11865712890624999,0.09171415194888785,0.1509546241741879,0.627,0,0
1035,-0.1146338623046875,0.09127931848997839,0.14728903270533564,0.62,0,0
1036,-0.11594268798828125,0.0913108827841454,0.14842222639348077,0.474,0,0
1037,-0.11657584838867188,0.0914225677222007,0.14898732735423575,0.469,0,0
1038,-0.11585780639648437,0.09206330365187747,0.1487431686448351,0.562,0,0
1039,-0.11536505737304686,0.09069160924611216,0.14749499534263205,0.693,0,0
1040,-0.11614669799804687,0.09236115031297296,0.14914263423951044,0.569,0,0
1041,-0.11712887573242187,0.09229942720735144,0.14986882832779372,0.576,0,0
1042,-0.11622958984375,0.09172899550213304,0.14881052582131024,0.525,0,0
1043,-0.11647366943359375,0.09200634728575816,0.14923164256313018,0.588,0,0
1044,-0.11602896118164063,0.09237305518669603,0.149138358396049,0.562,0,0
1045,-0.11543488159179688,0.09274848278783618,0.1488526381756323,0.476,0,0
1046,-0.11671368408203125,0.09294887667136056,0.1499381401579446,0.64,0,0
1047,-0.11588014526367188,0.09186590743522442,0.14867461634936496,0.574,0,0
1048,-0.1155308837890625,0.09275989321234335,0.14894110270571825,0.566,0,0
1049,-0.1153310302734375,0.09246687400962403,0.14862298398844273,0.686,0,0
1050,-0.11649048461914062,0.09287023318855292,0.14984660746183834,0.613,0,0
1051,-0.1159253173828125,0.09244673418842947,0.14915539987874485,0.554,0,0
1052,-0.11584949951171875,0.09223328296577293,0.14884867697663728,0.574,0,0
1053,-0.11490361328125001,0.09241278720815285,0.14830519601332512,0.652,0,0
1054,-0.11568062744140625,0.09236612863881472,0.14885687308468756,0.713,0,0
1055,-0.11631826782226562,0.09063346080237308,0.14816082308859863,0.5,0,0
1056,-0.11507214965820312,0.0926249529840495,0.14854942727095682,0.593,0,0
1057,-0.11193137817382812,0.09178700559793873,0.14583535213678928,0.623,0,0
1058,-0.11608077392578126,0.09123616308957797,0.14840168297319725,0.571,0,0
1059,-0.12124562988281248,0.09165460592629003,0.1526910441652087,0.549,0,0
1060,-0.11508671264648437,0.09244113639296964,0.1483576941921968,0.645,0,0
1061,-0.1167178466796875,0.09032647914754494,0.14828278791846036,0.642,0,0
1062,-0.11584219970703125,0.09243278461187591,0.1489748764670049,0.674,0,0
1063,-0.11486143188476562,0.09204617073700003,0.14796886518689417,0.645,0,0
1064,-0.1176649658203125,0.0921553492054257,0.1502388062431514,0.62,0,0
1065,-0.11510677490234375,0.09222249781327584,0.14828010574011868,0.974,0,0
1066,-0.11471296997070313,0.09155214633207011,0.14749047251820227,0.54,0,0
1067,-0.11714913940429687,0.09232210361633011,0.1498714624033539,0.64,0,0
1068,-0.11447235717773437,0.0910867569605424,0.14703702351924972,0.535,0,0
1069,-0.11561655273437502,0.09138430159260008,0.1481699636726878,0.625,0,0
1070,-0.116676416015625,0.09144174196903775,0.1489802257550163,0.598,0,0
1071,-0.11495681762695312,0.09150451706789955,0.1476685658926205,0.715,0,0
1072,-0.11545756225585938,0.09190906381718475,0.14833269287199705,0.667,0,0
1073,-0.11660767211914062,0.0920729401991683,0.1493446345844081,0.742,0,0
1074,-0.11494218749999999,0.09248109514484804,0.14835456869189373,0.667,0,0
1075,-0.11555184326171875,0.09178907016400982,0.14833617038942587,0.547,0,0
1076,-0.11652295532226561,0.09082627775934402,0.14854053958645352,0.71,0,0
1077,-0.11566942138671873,0.09158972352457631,0.14833636723419608,0.593,0,0
1078,-0.11515740966796875,0.09213498789984999,0.14825944670609578,0.552,0,0
1079,-0.11630213012695312,0.09224751122623794,0.14922163628180446,0.54,0,0
1080,-0.11525927734375,0.09268471889407237,0.1487519288215282,0.618,0,0
1081,-0.11558663940429686,0.09107602928528566,0.14786933423987858,0.657,0,0
1082,-0.11645437011718751,0.09147572867127648,0.14877952696538246,0.61,0,0
1083,-0.11596022949218748,0.09210478119644838,0.14894744236937707,0.652,0,0
1084,-0.11580646362304686,0.09111767284307348,0.14815028753442636,0.667,0,0
1085,-0.1166339599609375,0.0908179153576911,0.14858471848374763,0.674,0,0
1086,-0.11550291137695312,0.0914880987371953,0.1481415383988229,0.637,0,0
1087,-0.11522410888671875,0.0916415805083054,0.14804599768869345,0.696,0,0
1088,-0.1161841796875,0.09211708237127336,0.14905246567706976,0.588,0,0
1089,-0.11503482666015626,0.09142192249250758,0.147693541380547,0.559,0,0
1090,-0.11563356323242188,0.09211811103342198,0.14856603466638713,0.615,0,0
1091,-0.11667606201171875,0.09192643626289146,0.1493813343649086,0.544,0,0
1092,-0.11557066040039063,0.091922671574094,0.14847609364649073,0.63,0,0
1093,-0.11582103881835937,0.092279166543085,0.14896266431595342,0.583,0,0
1094,-0.11677883911132811,0.09172525874040856,0.14932137220936034,0.669,0,0
1095,-0.115830224609375,0.09260178483314323,0.14919716184642168,0.901,0,0
1096,-0.11582247314453124,0.09271695630089141,0.14917946562401674,0.493,0,0
1097,-0.116471875,0.09196319171309614,0.14922547690171062,0.647,0,0
1098,-0.11548945922851563,0.09174524532106554,0.14832437154950848,0.564,0,0
1099,-0.11560808715820313,0.0920616312539416,0.14862835692648296,0.601,0,0
1100,-0.11608681640625,0.09190179658929884,0.1488164353594907,0.542,0,0
